customerID,Region,Monthly tax,TotalCharges
9025-ZRPVR,GC,55.68,185.6
1905-OEILC,EMEA,5.85,19.5
7858-GTZSP,APJC,320.07,1066.9
3285-UCQVC,USA,292.065,973.55
6248-BSHKG,GC,367.935,1226.45
4685-TFLLS,EMEA,102.69,342.3
3470-BTGQO,APJC,295.515,985.05
1209-VFFOC,USA,1184.535,3948.45
8224-DWCKX,GC,248.415,828.05
5482-PLVPE,EMEA,12.555,41.85
4553-DVPZG,APJC,1849.41,6164.7
4902-OHLSK,USA,858.825,2862.75
6917-IAYHD,GC,10.08,33.6
0495-ZBNGW,EMEA,103.185,343.95
8620-RJPZN,APJC,6.21,20.7
7572-KPVKK,USA,1977.15,6590.5
2642-MAWLJ,GC,215.385,717.95
2357-COQEK,EMEA,867.195,2890.65
7103-ZGVNT,APJC,1465.755,4885.85
3737-GCSPV,USA,366.615,1222.05
2027-WKXMW,GC,2061.51,6871.7
7137-NAXML,EMEA,121.68,405.6
2428-ZMCTB,APJC,62.475,208.25
2961-VNFKL,USA,540.57,1801.9
1768-HNVGJ,GC,918.735,3062.45
6963-KQYQB,EMEA,529.425,1764.75
5934-RMPOV,APJC,545.025,1816.75
1207-BLKSA,USA,376.53,1255.1
4088-YLDSU,GC,1722.915,5743.05
8316-BBQAY,EMEA,1176.33,3921.1
1166-PQLGG,APJC,439.035,1463.45
3146-JTQHR,USA,56.835,189.45
4291-YZODP,GC,29.04,96.8
4395-PZMSN,EMEA,122.55,408.5
6427-FEFIG,APJC,553.995,1846.65
0017-IUDMW,USA,2537.025,8456.75
8706-HRADD,GC,303.45,1011.5
9955-QOPOY,EMEA,1279.02,4263.4
4385-ZKVNW,APJC,764.73,2549.1
5446-DKWYW,USA,1189.515,3965.05
2034-CGRHZ,GC,749.01,2496.7
5797-APWZC,EMEA,27.18,90.6
3683-QKIUE,APJC,86.415,288.05
4228-ZGYUW,USA,110.43,368.1
9031-ZVQPT,GC,2352.18,7840.6
2990-IAJSV,EMEA,1989.825,6632.75
8107-KNCIM,APJC,304.005,1013.35
9027-YFHQJ,USA,45.885,152.95
5176-LDKUH,GC,1131.795,3772.65
4644-OBGFZ,EMEA,307.905,1026.35
7926-IJOOU,APJC,5.79,19.3
6480-YAGIY,USA,1509.555,5031.85
4029-HPFVY,GC,66.12,220.4
7602-DBTOU,EMEA,424.95,1416.5
5345-BMKWB,APJC,47.505,158.35
3519-ZKXGG,USA,76.98,256.6
5457-COLHT,GC,1662.765,5542.55
6416-TVAIH,EMEA,20.55,68.5
5451-YHYPW,APJC,2533.11,8443.7
5108-ADXWO,USA,237.525,791.75
7998-WNZEM,GC,1712.46,5708.2
3066-RRJIO,EMEA,20.985,69.95
4664-NJCMS,APJC,604.89,2016.3
0307-BCOPK,USA,97.995,326.65
7629-WFGLW,GC,1641.525,5471.75
2542-HYGIQ,EMEA,5.985,19.95
6715-OFDBP,APJC,103.92,346.4
5016-LIPDW,USA,318.48,1061.6
6481-LXPWL,GC,591.45,1971.5
1567-DSCIC,EMEA,232.095,773.65
2150-UWTFY,APJC,426.615,1422.05
6124-ACRHJ,USA,5.925,19.75
9362-MWODR,GC,738.105,2460.35
9975-GPKZU,EMEA,256.95,856.5
9625-RZFUK,APJC,382.755,1275.85
5153-LXKDT,USA,2240.25,7467.5
5161-UBZXI,GC,2178.525,7261.75
1020-JPQOW,EMEA,1534.98,5116.6
7919-ZODZZ,APJC,198.015,660.05
0565-JUPYD,USA,1977.24,6590.8
6867-ACCZI,GC,362.445,1208.15
5939-XAIXZ,EMEA,310.17,1033.9
9054-FOWNV,APJC,565.545,1885.15
2683-BPJSO,USA,740.13,2467.1
2157-MXBJS,GC,296.835,989.45
8207-VVMYB,EMEA,602.085,2006.95
9732-EQMWY,APJC,1507.5,5025
9360-AHGNL,USA,1449.075,4830.25
1087-UDSIH,GC,17.925,59.75
5269-NRGDP,EMEA,926.475,3088.25
6195-MELTI,APJC,940.41,3134.7
5485-WUYWF,USA,28.365,94.55
2121-JAFOM,GC,2493.72,8312.4
8818-DOPVL,EMEA,1459.155,4863.85
2632-UCGVD,APJC,2061.57,6871.9
5445-PZWGX,USA,1958.775,6529.25
1227-UDMZR,GC,1991.37,6637.9
5198-HQAEN,EMEA,949.68,3165.6
9170-CCKOU,APJC,436.245,1454.15
2167-FQSTQ,USA,2035.83,6786.1
2819-GWENI,GC,162.9,543
1043-YCUTE,EMEA,398.145,1327.15
3814-MLAXC,APJC,721.245,2404.15
3572-UUHRS,USA,260.19,867.3
2692-PFYTJ,GC,7.725,25.75
1226-UDFZR,EMEA,34.41,114.7
5955-EPOAZ,APJC,32.85,109.5
6821-JPCDC,USA,1407.885,4692.95
8815-LMFLX,GC,164.055,546.85
9135-HSWOC,EMEA,382.215,1274.05
8582-KRHPJ,APJC,534.72,1782.4
5811-IWXYM,USA,1590.33,5301.1
7044-YAACC,GC,84.105,280.35
8189-XRIKE,EMEA,869.385,2897.95
1506-YJTYT,APJC,1011.3,3371
4123-DVHPH,USA,240.39,801.3
6425-YQLLO,GC,2092.575,6975.25
5442-UTCVD,EMEA,77.115,257.05
2228-BZDEE,APJC,323.835,1079.45
7734-DBOAI,USA,12.03,40.1
2789-CZANW,GC,2099.19,6997.3
2091-RFFBA,EMEA,665.145,2217.15
2114-MGINA,APJC,338.73,1129.1
7596-LDUXP,USA,293.715,979.05
3740-RLMVT,GC,1235.82,4119.4
4489-SNOJF,EMEA,770.565,2568.55
2192-OZITF,APJC,1004.73,3349.1
5651-CPDND,USA,147.63,492.1
2186-QZEYA,GC,515.685,1718.95
1131-ALZWV,EMEA,181.575,605.25
7729-XBTWX,APJC,403.35,1344.5
9134-WYRVP,USA,1280.145,4267.15
3284-SVCRO,GC,336.315,1121.05
9732-OUYRN,EMEA,275.61,918.7
0559-CKHUS,APJC,156.54,521.8
2931-SVLTV,USA,1340.73,4469.1
6899-PPEEA,GC,1074.09,3580.3
7504-UWHNB,EMEA,518.805,1729.35
2582-FFFZR,APJC,321.99,1073.3
8908-NMQTX,USA,1369.95,4566.5
2187-LZGPL,GC,87.99,293.3
1431-AIDJQ,EMEA,780.93,2603.1
6288-LBEAR,APJC,535.125,1783.75
4597-NUCQV,USA,732.045,2440.15
9019-QVLZD,GC,23.865,79.55
8413-YNHNV,EMEA,1896.63,6322.1
5808-TOTXO,APJC,17.22,57.4
4369-NYSCF,USA,1285.395,4284.65
6333-YDVLT,GC,2141.595,7138.65
5324-KTGCG,EMEA,461.925,1539.75
5599-HVLTW,APJC,317.43,1058.1
7394-LWLYN,USA,37.14,123.8
3707-LRWZD,GC,834.555,2781.85
6873-UDNLD,EMEA,819.3,2731
2700-LUEVA,APJC,6.225,20.75
1455-ESIQH,USA,26.73,89.1
0958-YHXGP,GC,149.19,497.3
1101-SSWAG,EMEA,213.345,711.15
2979-SXESE,APJC,482.16,1607.2
4013-TLDHQ,USA,447.285,1490.95
5743-KHMNA,GC,569.43,1898.1
4194-FJARJ,EMEA,982.185,3273.95
5325-UWTWJ,APJC,878.925,2929.75
3969-GYXEL,USA,251.61,838.7
9208-OLGAQ,GC,433.095,1443.65
3244-CQPHU,EMEA,2324.01,7746.7
2674-MLXMN,APJC,2085.345,6951.15
9708-HPXWZ,USA,64.425,214.75
6992-TKNYO,GC,800.835,2669.45
4468-YDOVK,EMEA,70.56,235.2
3754-DXMRT,APJC,27.795,92.65
5792-JALQC,USA,930.975,3103.25
7130-VTEWQ,GC,181.875,606.25
2200-DSAAL,EMEA,1599.06,5330.2
4302-ZYFEL,APJC,420.93,1403.1
9351-LZYGF,USA,818.34,2727.8
4366-CTOUZ,GC,1511.535,5038.45
6121-VZNQB,EMEA,5.73,19.1
7903-CMPEY,APJC,24.09,80.3
1518-OMDIK,USA,438.78,1462.6
6671-NGWON,GC,45.18,150.6
0595-ITUDF,EMEA,1788.15,5960.5
6996-KNSML,APJC,22.47,74.9
1955-IBMMB,USA,357.69,1192.3
0096-BXERS,GC,94.365,314.55
3806-YAZOV,EMEA,16.8,56
7998-ZLXWN,APJC,99.24,330.8
6253-WRFHY,USA,263.205,877.35
9133-AYJZG,GC,674.73,2249.1
2675-OTVVJ,EMEA,842.295,2807.65
8680-CGLTP,APJC,508.86,1696.2
8430-TWCBX,USA,309.615,1032.05
5018-GWURO,GC,1470.84,4902.8
6741-QRLUP,EMEA,1498.605,4995.35
4737-HOBAX,APJC,1510.215,5034.05
0537-QYZZN,USA,557.325,1857.75
3340-QBBFM,GC,597.855,1992.85
1704-NRWYE,EMEA,225.495,751.65
2592-SEIFQ,APJC,20.085,66.95
8200-KLNYW,USA,514.485,1714.95
3372-CDXFJ,GC,103.08,343.6
4781-ZXYGU,EMEA,6.045,20.15
7632-YUTXB,APJC,156.03,520.1
2718-YSKCS,USA,416.235,1387.45
9896-UYMIE,GC,2215.11,7383.7
0853-NWIFK,EMEA,1345.185,4483.95
8212-CRQXP,APJC,511.935,1706.45
6980-CDGFC,USA,398.22,1327.4
7691-XVTZH,GC,1792.29,5974.3
2520-SGTTA,EMEA,5545,5545
7481-ATQQS,APJC,1354.755,4515.85
2277-VWCNI,USA,53.955,179.85
1088-CNNKB,GC,1512.06,5040.2
8642-GVWRF,EMEA,49.5,165
1930-BZLHI,APJC,126.81,422.7
3400-ESFUW,USA,913.92,3046.4
5868-YTYKS,GC,6.075,20.25
3525-DVKFN,EMEA,107.415,358.05
1482-OXZSY,APJC,880.875,2936.25
0377-JBKKT,USA,381.54,1271.8
5778-BVOFB,GC,159.015,530.05
3373-YZZYM,EMEA,5.76,19.2
2057-ZBLPD,APJC,542.61,1808.7
0228-MAUWC,USA,343.38,1144.6
5502-RLUYV,GC,2234.07,7446.9
0023-HGHWL,EMEA,7.53,25.1
7663-YJHSN,APJC,2267.07,7556.9
4915-BFSXL,USA,1457.61,4858.7
3086-RUCRN,GC,1978.5,6595
5215-LNLDJ,EMEA,44.715,149.05
7576-JMYWV,APJC,1491.63,4972.1
9039-RBEEE,USA,564.255,1880.85
0257-KXZGU,GC,613.665,2045.55
1307-ATKGB,EMEA,656.145,2187.15
8417-FMLZI,APJC,143.265,477.55
3714-XPXBW,USA,893.085,2976.95
1850-AKQEP,GC,53.61,178.7
2824-DXNKN,EMEA,1507.755,5025.85
5227-JSCFE,APJC,1006.02,3353.4
0848-ZGQIJ,USA,438.345,1461.15
3621-CHYVB,GC,834.72,2782.4
8042-RNLKO,EMEA,509.745,1699.15
1792-UXAFY,APJC,449.07,1496.9
5372-FBKBN,USA,135.66,452.2
0420-TXVSG,GC,1328.535,4428.45
6217-TOWGS,EMEA,396.765,1322.55
0515-YPMCW,APJC,21.135,70.45
0378-XSZPU,USA,1069.14,3563.8
1045-LTCYT,GC,41.925,139.75
1544-JJMYL,EMEA,578.19,1927.3
4636-JGAAI,APJC,900.075,3000.25
6874-SGLHU,USA,906.39,3021.3
5951-AOFIH,GC,673.62,2245.4
4729-XKASR,EMEA,7.425,24.75
3059-NGMXB,APJC,283.395,944.65
8652-YHIYU,USA,379.26,1264.2
5278-PNYOX,GC,1475.325,4917.75
5449-FIBXJ,EMEA,603.81,2012.7
3486-HOOGQ,APJC,1722.99,5743.3
5061-PBXFW,USA,559.395,1864.65
8630-FJLIB,GC,366.495,1221.65
3891-NLXJB,EMEA,417.255,1390.85
4749-OJKQU,APJC,90.705,302.35
0577-WHMEV,USA,412.47,1374.9
5453-AXEPF,GC,401.07,1336.9
3639-XJHKQ,EMEA,389.34,1297.8
3716-LRGXK,APJC,1820.22,6067.4
2263-SFSQZ,USA,366.675,1222.25
9950-MTGYX,GC,146.385,487.95
3397-AVTKU,EMEA,764.565,2548.55
4825-FUREZ,APJC,250.65,835.5
9837-BMCLM,USA,72.615,242.05
2672-OJQZP,GC,13.425,44.75
0137-UDEUO,EMEA,19.125,63.75
3134-DSHVC,APJC,1865.535,6218.45
6161-UUUTA,USA,78.27,260.9
7821-DPRQE,GC,2196.27,7320.9
6543-XRMYR,EMEA,890.205,2967.35
2001-EWBQU,APJC,1900.14,6333.8
4925-LMHOK,USA,281.91,939.7
1608-GMEWB,GC,1260.075,4200.25
6695-AMZUF,EMEA,1785.06,5950.2
1455-UGQVH,APJC,311.325,1037.75
8410-BGQXN,USA,28.02,93.4
8280-MQRQN,GC,15.135,50.45
1619-YWUBB,EMEA,484.47,1614.9
7611-YKYTC,APJC,472.185,1573.95
2037-SGXHH,USA,1087.29,3624.3
3178-FESZO,GC,30.075,100.25
0365-GXEZS,EMEA,440.625,1468.75
0082-OQIQY,APJC,782.28,2607.6
6087-MVHJH,USA,426.63,1422.1
4603-JANFB,GC,20.955,69.85
3018-TFTSU,EMEA,257.58,858.6
3606-SBKRY,APJC,457.02,1523.4
4806-KEXQR,USA,97.29,324.3
0667-NSRGI,GC,1030.68,3435.6
7083-YNSKY,EMEA,119.88,399.6
6893-ODYYE,APJC,1364.835,4549.45
8242-JSVBO,USA,96.75,322.5
2479-BRAMR,GC,982.065,3273.55
9541-ZPSEA,EMEA,1612.545,5375.15
2665-NPTGL,APJC,753.21,2510.7
1139-WUOAH,USA,927.015,3090.05
4693-VWVBO,GC,18.315,61.05
7434-SHXLS,EMEA,6.27,20.9
6937-GCDGQ,APJC,286.68,955.6
0988-JRWWP,USA,42.12,140.4
5075-JSDKI,GC,447.93,1493.1
7908-QCBCA,EMEA,20.82,69.4
8644-XYTSV,APJC,487.815,1626.05
6711-FLDFB,USA,162.345,541.15
3873-WOSBC,GC,535.47,1784.9
7465-ZZRVX,EMEA,21.105,70.35
7975-JMZNT,APJC,1822.77,6075.9
7251-XFOIL,USA,1650.18,5500.6
4116-IQRFR,GC,21.93,73.1
3714-JTVOV,EMEA,968.82,3229.4
8259-DZLIZ,APJC,1019.955,3399.85
0442-ZXKVS,USA,1929.315,6431.05
7853-WNZSY,GC,5.925,19.75
3120-FAZKD,EMEA,369.27,1230.9
8606-OEGQZ,APJC,136.395,454.65
0225-ZORZP,USA,70.515,235.05
4702-IOQDC,GC,21.03,70.1
9489-JMTTN,EMEA,1978.77,6595.9
0575-CUQOV,APJC,1760.1,5867
0967-BMLBD,USA,58.905,196.35
6178-KFNHS,GC,272.775,909.25
2830-LEWOA,EMEA,1934.745,6449.15
5006-MXVRN,APJC,228.735,762.45
1264-BYWMS,USA,1585.185,5283.95
9658-WYUFB,GC,485.25,1617.5
8327-WKMIE,EMEA,235.725,785.75
6917-FIJHC,APJC,532.8,1776
5329-KRDTM,USA,1618.875,5396.25
7797-EJMDP,GC,172.35,574.5
3530-VWVGU,EMEA,120.09,400.3
2013-SGDXK,APJC,25.29,84.3
6368-NWMCE,USA,796.89,2656.3
3633-CDBUW,GC,433.785,1445.95
0707-HOVVN,EMEA,1563.795,5212.65
8580-QVLOC,APJC,1932.075,6440.25
3956-MGXOG,USA,673.485,2244.95
9274-UARKJ,GC,339,1130
4077-HWUYD,EMEA,1938.945,6463.15
2012-NWRPA,APJC,339.36,1131.2
8808-ELEHO,USA,175.785,585.95
0103-CSITQ,GC,1875.81,6252.7
3506-LCJDC,EMEA,5.985,19.95
8671-KKKOS,APJC,618.645,2062.15
7305-ZWMAJ,USA,176.13,587.1
9518-XXBXE,GC,216.135,720.45
3934-HXCFZ,EMEA,655.92,2186.4
6578-KRMAW,APJC,893.79,2979.3
4860-IJUDE,USA,286.995,956.65
7666-WKRON,GC,960.465,3201.55
9688-YGXVR,EMEA,1191.96,3973.2
0423-UDIJQ,APJC,134.37,447.9
1945-XISKS,USA,400.56,1335.2
4910-AQFFX,GC,198.375,661.25
2154-KVJFF,EMEA,333.555,1111.85
5360-LJCNJ,APJC,2266.5,7555
2607-FBDFF,USA,14.7,49
9647-ERGBE,GC,913.845,3046.15
3428-XZMAZ,EMEA,20.805,69.35
1100-DDVRV,APJC,250.905,836.35
0378-TOVMS,USA,81.66,272.2
4355-HBJHH,GC,1588.02,5293.4
6728-WYQBC,EMEA,6.285,20.95
9058-CBREO,APJC,15.165,50.55
9029-FEGVJ,USA,771,2570
7216-KAOID,GC,239.46,798.2
0318-QUUOB,EMEA,24.165,80.55
6145-NNPNO,APJC,13.245,44.15
5520-FVEWJ,USA,275.07,916.9
5339-TJFEK,GC,1946.16,6487.2
5572-ZDXHY,EMEA,556.695,1855.65
2074-GUHPQ,APJC,467.055,1556.85
4625-XMOYM,USA,596.415,1988.05
5827-MWCZK,GC,1629.66,5432.2
1385-TQOZW,EMEA,44.265,147.55
5914-XRFQB,APJC,2527.47,8424.9
4329-YPDDQ,USA,661.11,2203.7
4804-NCPET,GC,116.22,387.4
3750-CKVKH,EMEA,34.995,116.65
5944-UGLLK,APJC,913.725,3045.75
8063-GBATB,USA,686.175,2287.25
7787-BNTZM,GC,39.15,130.5
2252-ISRNH,EMEA,230.37,767.9
9415-TPKRV,APJC,134.04,446.8
5322-TEUJK,USA,2430.075,8100.25
4547-KQRTM,GC,249.21,830.7
4877-EVATK,EMEA,6,20
1866-DIOQZ,APJC,1406.745,4689.15
8375-KVTHK,USA,2026.305,6754.35
2697-NQBPF,GC,1062.195,3540.65
3709-OIJEA,EMEA,655.38,2184.6
7639-SUPCW,APJC,316.38,1054.6
1386-ZIKUV,USA,39.165,130.55
0599-XNYDO,GC,462.105,1540.35
6377-WHAOX,EMEA,1923.375,6411.25
6855-VLGOS,APJC,429.765,1432.55
8999-XXGNS,USA,2288.955,7629.85
8746-OQQRW,GC,30.57,101.9
3181-MIZBN,EMEA,94.02,313.4
0471-ARVMX,APJC,1893.87,6312.9
7766-CLTIC,USA,188.865,629.55
5650-YLIBA,GC,792.165,2640.55
0825-CPPQH,EMEA,411.735,1372.45
9084-OAYKL,APJC,363.675,1212.25
6122-LJADA,USA,1871.115,6237.05
2400-XIWIO,GC,1893.27,6310.9
7524-VRLPL,EMEA,1509.3,5031
1069-XAIEM,APJC,25.515,85.05
7569-NMZYQ,USA,2601.735,8672.45
5201-USSQZ,GC,658.935,2196.45
2105-PHWON,EMEA,902.445,3008.15
1494-EJZDW,APJC,66.24,220.8
4884-TVUQF,USA,1733.88,5779.6
8003-EWNDZ,GC,66.795,222.65
1897-RCFUM,EMEA,274.38,914.6
9256-JTBNZ,APJC,73.89,246.3
4658-HCOHW,USA,633.045,2110.15
2211-RMNHO,GC,1668,5560
2432-TFSMK,EMEA,489.9,1633
3440-JPSCL,APJC,164.295,547.65
4929-ROART,USA,290.955,969.85
1834-ABKHQ,GC,783.195,2610.65
1741-WTPON,EMEA,1970.37,6567.9
3932-IJWDZ,APJC,1424.355,4747.85
1240-HCBOH,USA,527.865,1759.55
3594-KADLU,GC,30.33,101.1
8065-BVEPF,EMEA,1948.845,6496.15
3796-ENZGF,APJC,1270.245,4234.15
1734-ZMNTZ,USA,90.21,300.7
2853-CWQFQ,GC,17.865,59.55
0813-TAXXS,EMEA,1297.005,4323.35
2519-TWKFS,APJC,439.83,1466.1
2889-FPWRM,USA,2605.44,8684.8
0626-QXNGV,GC,532.935,1776.45
6723-CEGQI,EMEA,880.185,2933.95
6987-XQSJT,APJC,1311.075,4370.25
4732-RRJZC,USA,43.305,144.35
9499-XPZXM,GC,1441.425,4804.75
4338-EYCER,EMEA,337.56,1125.2
3007-FDPEA,APJC,11.955,39.85
6350-XFYGW,USA,126.72,422.4
4290-BSXUX,GC,75.525,251.75
8513-OLYGY,EMEA,2499.645,8332.15
0311-QYWSS,APJC,94.38,314.6
8705-DWKTI,USA,1299.42,4331.4
8755-IWJHN,GC,1914.6,6382
0325-XBFAC,EMEA,222.09,740.3
4480-QQRHC,APJC,180.045,600.15
0929-PECLO,USA,1661.64,5538.8
3680-CTHUH,GC,2114.85,7049.5
1202-KKGFU,EMEA,207.15,690.5
6112-KTHFQ,APJC,83.79,279.3
1852-XEMDW,USA,428.265,1427.55
2462-XIIJB,GC,135.81,452.7
4760-XOHVN,EMEA,5.835,19.45
1820-DJFPH,APJC,512.745,1709.15
9426-SXNHE,USA,15.945,53.15
9068-FHQHD,GC,233.205,777.35
1269-FOYWN,EMEA,258.255,860.85
9470-YFUYI,APJC,1503.63,5012.1
7817-BOQPW,USA,49.89,166.3
7402-EYFXX,GC,721.23,2404.1
1853-UDXBW,EMEA,21,70
9895-VFOXH,APJC,7.32,24.4
5458-CQJTA,USA,1446.045,4820.15
1230-QAJDW,GC,62.97,209.9
5701-ZIKJE,EMEA,183.225,610.75
5219-YIPTK,APJC,1022.88,3409.6
5032-MIYKT,USA,21.21,70.7
7396-VJUZB,GC,46.605,155.35
9717-QEBGU,EMEA,43.2,144
5172-RKOCB,APJC,2362.5,7875
6509-TSGWN,USA,273.48,911.6
3540-RZJYU,GC,381.06,1270.2
3178-CIFOT,EMEA,143.43,478.1
2091-MJTFX,APJC,468.45,1561.5
4530-NDRKU,USA,228.555,761.85
5985-TBABQ,GC,684.885,2282.95
9800-ONTFE,EMEA,484.53,1615.1
6743-HHQPF,APJC,329.145,1097.15
8455-HIRAQ,USA,110.79,369.3
6616-AALSR,GC,2017.59,6725.3
0883-EIBTI,EMEA,9.465,31.55
9415-ZNBSX,APJC,1887.96,6293.2
4018-KJYUY,USA,129.75,432.5
0722-TROQR,GC,96.525,321.75
7571-YXDAD,EMEA,44.145,147.15
3884-UEBXB,APJC,730.335,2434.45
8780-RSYYU,USA,159.63,532.1
5537-UXXVS,GC,112.575,375.25
1791-PQHBB,EMEA,37.785,125.95
8701-DGLVH,APJC,312.795,1042.65
8741-LQOBK,USA,486.075,1620.25
3393-FMZPV,GC,716.325,2387.75
8082-GHXOP,EMEA,197.805,659.35
6402-ZFPPI,APJC,798.06,2660.2
0980-FEXWF,USA,385.74,1285.8
7486-KSRVI,GC,1263.465,4211.55
3011-WQKSZ,EMEA,113.265,377.55
8443-WVPSS,APJC,297.27,990.9
3006-XIMLN,USA,58.14,193.8
8218-FFJDS,GC,1817.685,6058.95
1986-PHGZF,EMEA,289.47,964.9
9965-YOKZB,APJC,237.045,790.15
0504-HHAPI,USA,740.325,2467.75
9360-OMDZZ,GC,696.855,2322.85
6305-YLBMM,EMEA,2178.6,7262
0345-XMMUG,APJC,1456.29,4854.3
8024-XNAFQ,USA,2324.625,7748.75
3647-GMGDH,GC,574.47,1914.9
2988-GBIVW,EMEA,1941.03,6470.1
2832-SCUCO,APJC,17.22,57.4
7036-ZZKBD,USA,605.94,2019.8
3791-LGQCY,GC,1706.415,5688.05
0265-PSUAE,EMEA,456.81,1522.7
0463-TXOAK,APJC,400.35,1334.5
0594-UFTUL,USA,75.6,252
9509-MPYOD,GC,210.135,700.45
9128-CPXKI,EMEA,1696.635,5655.45
0129-KPTWJ,APJC,2024.205,6747.35
8166-ZZTFS,USA,1579.53,5265.1
5855-EIBDE,GC,1552.305,5174.35
5365-LLFYV,EMEA,31.68,105.6
5956-YHHRX,APJC,681.555,2271.85
6008-NAIXK,USA,890.085,2966.95
2956-GGUCQ,GC,531.675,1772.25
1928-BXYIV,EMEA,18.345,61.15
5760-FXFVO,APJC,148.485,494.95
6595-COKXZ,USA,13.335,44.45
0961-ZWLVI,GC,1587.135,5290.45
5181-OABFK,EMEA,1004.04,3346.8
4007-NHVHI,APJC,1565.895,5219.65
7816-VGHTO,USA,65.25,217.5
5871-DGTXZ,GC,182.31,607.7
7550-WIQVA,EMEA,1629.42,5431.4
7544-ZVIKX,APJC,1801.455,6004.85
0016-QLJIS,USA,1787.37,5957.9
7508-DQAKK,GC,1632.615,5442.05
5176-OLSKT,EMEA,1311.075,4370.25
9356-AXGMP,APJC,1328.58,4428.6
3556-BVQGL,USA,124.935,416.45
0362-ZBZWJ,GC,920.16,3067.2
8979-CAMGB,EMEA,2006.43,6688.1
4211-MMAZN,APJC,6.075,20.25
7581-EBBOU,USA,1267.41,4224.7
4274-OWWYO,GC,22.305,74.35
5073-RZGBK,EMEA,1212.66,4042.2
1541-ETJZO,APJC,18.615,62.05
2192-CKRLV,USA,1074.285,3580.95
3154-HMWUU,GC,359.64,1198.8
6119-SPUDB,EMEA,526.605,1755.35
6522-OIQSX,APJC,1131.75,3772.5
7813-ZGGAW,USA,863.385,2877.95
8748-HFWBO,GC,107.31,357.7
1052-QJIBV,EMEA,419.19,1397.3
1319-YLZJG,APJC,287.97,959.9
4106-HADHQ,USA,954.885,3182.95
0723-FDLAY,GC,1111.245,3704.15
3050-RLLXC,EMEA,1386.12,4620.4
9298-WGMRW,APJC,2493.825,8312.75
2369-UAPKZ,USA,162.57,541.9
3088-LHEFH,GC,278.79,929.3
2778-OCLGR,EMEA,291.39,971.3
6583-KQJLK,APJC,385.515,1285.05
8544-JNBOX,USA,456.36,1521.2
6681-ZSEXG,GC,1016.775,3389.25
6139-ZZRBQ,EMEA,359.415,1198.05
6116-RFVHN,APJC,1024.395,3414.65
0637-KVDLV,USA,48.735,162.45
8884-FEEWR,GC,226.2,754
3125-RAHBV,EMEA,140.145,467.15
6633-MPWBS,APJC,65.07,216.9
0373-AIVNJ,USA,111.9,373
8785-EPNCG,GC,73.56,245.2
1682-VCOIO,EMEA,144.33,481.1
5729-KLZAR,APJC,90.825,302.75
2072-ZVJJX,USA,518.46,1728.2
8849-AYPTR,GC,889.215,2964.05
9518-IMLHK,EMEA,646.875,2156.25
1582-RAFML,APJC,18.03,60.1
3646-ITDGM,USA,315.57,1051.9
8740-CRYFY,GC,23.685,78.95
3569-VLDHH,EMEA,1503.9,5013
8224-KDLKN,APJC,521.67,1738.9
7594-LZNWR,USA,682.53,2275.1
4001-TSBTV,GC,1653.495,5511.65
2962-XPMCQ,EMEA,29.55,98.5
8727-XDPUD,APJC,395.07,1316.9
1043-UXOVO,USA,2397.99,7993.3
1064-FBXNK,GC,5.955,19.85
3996-ZNWYK,EMEA,416.535,1388.45
2878-DHMIN,APJC,199.8,666
7762-ONLJY,USA,28.335,94.45
1678-FYZOW,GC,73.395,244.65
5795-BKOYE,EMEA,1240.41,4134.7
8627-EHGIP,APJC,712.62,2375.4
7402-PWYJJ,USA,1458.75,4862.5
5480-TBGPH,GC,729.405,2431.35
0018-NYROU,EMEA,105.45,351.5
7501-VTYLJ,APJC,31.86,106.2
7608-RGIRO,USA,423.9,1413
0480-BIXDE,GC,522.915,1743.05
5895-QSXOD,EMEA,197.25,657.5
9814-AOUDH,APJC,315.15,1050.5
6175-IRFIT,USA,127.905,426.35
8760-ZRHKE,GC,1494.75,4982.5
1622-HSHSF,EMEA,5.865,19.55
8854-CCVSQ,APJC,435.57,1451.9
6749-UTDVX,USA,2290.44,7634.8
5542-DHSXL,GC,70.515,235.05
9102-OXKFY,EMEA,934.845,3116.15
0511-JTEOY,APJC,21.33,71.1
5216-WASFJ,USA,790.02,2633.4
7808-DVWEP,GC,14.895,49.65
7067-KSAZT,EMEA,2093.94,6979.8
2284-VFLKH,APJC,1476.24,4920.8
0366-NQSHS,USA,13.905,46.35
6532-YLWSI,GC,306.54,1021.8
3807-BPOMJ,EMEA,1582.83,5276.1
3892-NXAZG,APJC,2486.76,8289.2
4948-WBBKL,USA,797.835,2659.45
4182-BGSIQ,GC,59.025,196.75
9300-AGZNL,EMEA,28.2,94
0988-AADSA,APJC,1747.425,5824.75
9972-NKTFD,USA,455.25,1517.5
3717-LNXKW,GC,1043.715,3479.05
5734-EJKXG,EMEA,2209.71,7365.7
2207-RYYRL,APJC,399.315,1331.05
6729-FZWSY,USA,358.785,1195.95
9695-IDRZR,GC,1184.07,3946.9
8144-DGHXP,EMEA,1289.985,4299.95
7814-LEEVE,APJC,6.09,20.3
1112-CUNAO,USA,427.485,1424.95
5175-AOBHI,GC,58.08,193.6
5174-RNGBH,EMEA,186.165,620.55
8631-WUXGY,APJC,1317.375,4391.25
7270-BDIOA,USA,598.14,1993.8
9565-JSNFM,GC,779.28,2597.6
5906-DVAPM,EMEA,1264.17,4213.9
